a_first,a_second,b_first,b_second,c_first,c_second
23:01,32:01,44:02,53:01,04:01,05:01
23:01,23:01,15:03,44:03,02:10,04:01
11:01,24:10,15:10,35:01,04:01,07:04
24:02,30:01,07:02,45:01,07:02,unmapped
03:01,68:02,15:03,58:02,06:02,12:03
03:01,23:01,07:02,53:01,04:01,07:02
30:01,33:03,35:01,53:01,04:01,04:01
23:01,68:02,15:03,81:01,02:10,unmapped
36:01,68:01,18:01,49:01,07:01,07:01
23:01,33:03,14:02,35:01,04:01,08:02
23:01,68:02,15:03,53:01,02:10,04:01
03:01,30:02,14:02,58:01,03:02,06:04
02:01,30:01,15:10,15:10,03:04,03:04
30:01,30:01,15:10,53:01,03:04,03:04
01:01,02:02,15:10,37:01,03:02,06:04
24:02,30:01,57:03,81:01,unmapped,unmapped
24:02,24:02,51:01,78:01,16:01,16:01
01:01,33:03,18:01,57:01,02:02,06:02
30:02,unmapped,53:01,58:01,06:02,07:01
02:01,66:01,15:10,52:01,03:04,16:01
02:02,33:03,15:16,51:01,14:02,16:01
23:01,30:01,42:01,57:03,07:01,unmapped
02:02,68:02,42:01,58:01,07:01,unmapped
68:02,unmapped,15:03,53:01,02:10,04:01
03:01,68:01,07:02,15:10,03:04,07:02
01:01,30:02,13:02,18:01,05:01,06:02
01:01,02:05,07:05,53:01,04:01,07:02
01:01,03:01,07:02,14:01,08:02,15:05
29:02,68:02,35:01,45:01,04:01,06:02
03:01,03:01,15:10,49:01,03:04,07:04
33:01,unmapped,14:02,81:01,08:02,08:04
23:01,80:01,58:01,81:01,03:02,unmapped
23:01,68:02,15:10,35:01,03:04,04:01
31:01,68:02,14:02,39:01,08:02,08:02
23:01,30:02,07:02,52:01,07:02,16:01
02:01,23:01,07:02,51:01,07:02,15:02
24:02,29:02,44:03,45:01,16:01,16:01
32:01,68:02,07:02,15:10,03:04,15:05
33:03,68:01,07:02,58:02,06:02,07:02
02:01,36:01,45:01,53:01,04:01,06:02
02:01,02:01,14:02,45:01,08:02,16:01
02:02,68:02,15:10,49:01,03:04,07:01
01:01,03:01,35:01,53:01,04:01,04:01
02:01,30:01,52:01,53:01,04:01,16:01
01:01,30:02,35:01,40:06,04:01,15:02
02:01,23:01,15:03,50:01,02:10,06:02
23:01,68:02,07:05,45:01,06:02,15:05
02:01,68:02,35:01,53:01,04:01,04:01
03:01,24:02,35:01,51:01,04:01,04:01
02:01,33:03,39:10,53:01,04:01,12:03
02:02,03:01,42:01,51:08,15:02,unmapped
02:01,03:01,44:02,45:01,05:01,16:01
68:02,68:02,15:10,44:03,03:04,07:01
03:01,68:02,15:37,35:01,03:04,04:01
23:01,23:01,42:01,81:01,unmapped,unmapped
36:01,unmapped,15:03,53:01,02:10,04:01
30:01,34:02,15:03,42:02,02:10,unmapped
02:02,68:02,53:01,58:01,04:01,07:01
02:01,32:01,44:03,45:01,16:01,16:01
02:01,24:02,41:02,51:01,14:02,unmapped
03:01,34:02,35:01,42:02,04:01,unmapped
34:02,unmapped,15:03,44:03,02:10,04:01
03:01,68:02,08:01,45:01,03:04,03:04
02:01,68:02,15:03,35:01,02:10,16:01
23:01,68:02,15:10,50:01,03:04,04:01
30:01,66:01,42:01,58:02,06:02,unmapped
33:01,unmapped,14:02,18:01,08:02,15:05
02:02,66:02,44:10,44:10,04:01,04:01
23:01,unmapped,07:02,15:03,02:10,15:05
33:03,68:02,15:10,15:10,03:02,03:04
02:02,68:02,15:16,15:17,05:01,14:02
02:02,32:01,51:01,53:01,01:02,04:01
02:01,30:02,08:01,44:02,05:01,07:01
03:01,03:01,53:01,53:01,04:01,04:01
30:01,33:01,14:02,45:01,06:02,08:02
30:02,68:02,53:01,57:03,04:01,unmapped
23:01,32:01,15:10,58:01,03:04,07:01
03:01,23:01,42:01,58:02,06:02,unmapped
01:01,23:01,15:17,39:06,05:01,12:03
03:01,30:01,42:01,58:02,06:02,unmapped
34:02,unmapped,42:01,44:03,04:01,unmapped
23:01,23:01,45:01,57:03,06:02,unmapped
02:01,unmapped,07:02,53:01,04:01,15:05
02:01,68:02,15:10,45:01,03:04,16:01
23:01,36:01,41:01,53:01,04:01,08:02
02:02,66:02,15:16,15:16,07:01,14:02
23:01,68:01,15:03,58:01,02:02,02:10
33:03,36:01,53:01,53:01,04:01,04:01
31:01,33:03,53:01,57:01,04:01,06:02
66:02,66:02,58:01,58:02,06:02,07:01
02:02,33:03,15:03,53:01,02:10,04:01
30:02,unmapped,14:02,44:03,02:02,08:02
30:01,32:01,49:01,52:01,07:01,16:01
02:01,30:01,15:10,35:01,04:01,04:01
02:01,34:02,15:10,44:03,03:04,07:01
30:01,30:02,42:01,50:01,07:01,unmapped
02:01,02:01,07:02,44:03,07:01,07:02
02:01,36:01,45:01,53:01,04:01,16:01
03:01,23:01,40:01,49:01,02:10,07:01
29:02,30:02,15:10,44:03,07:01,08:04
33:01,unmapped,15:03,78:01,02:10,16:01
03:01,23:01,55:01,58:02,03:03,06:02
02:01,11:01,44:02,55:01,03:03,05:01
68:02,80:01,15:10,18:01,02:02,03:04
03:01,34:02,35:01,53:01,04:01,08:02
02:01,36:01,18:01,35:01,07:04,16:01
29:02,68:02,58:01,81:01,03:04,unmapped
26:01,30:04,14:02,53:01,07:01,08:02
32:01,unmapped,08:01,15:16,03:04,14:02
03:01,03:01,49:01,55:01,01:02,07:01
02:01,36:01,15:03,58:01,02:10,03:04
03:01,68:02,53:01,58:01,04:01,07:01
02:01,66:01,08:01,42:01,03:04,unmapped
02:01,36:01,44:02,53:01,04:01,05:01
36:01,66:02,53:01,58:02,04:01,06:02
01:01,68:02,53:01,57:01,04:01,06:02
01:02,23:01,15:03,44:03,02:10,04:01
02:01,02:02,15:03,53:01,02:10,04:01
02:01,02:01,44:02,49:01,05:01,07:01
03:01,30:01,07:02,44:03,04:01,07:01
02:01,32:01,44:02,45:01,03:04,16:01
03:01,66:01,44:03,53:01,03:03,04:01
02:01,23:01,35:11,49:01,04:01,06:02
01:01,02:02,07:02,40:01,03:04,07:01
29:02,30:01,13:02,58:02,06:02,06:02
02:02,03:01,15:16,49:01,07:01,14:02
24:02,26:01,45:01,58:01,06:02,07:01
02:01,30:01,15:03,42:01,02:10,unmapped
24:03,unmapped,35:01,58:01,04:01,07:01
30:02,33:03,35:01,58:01,03:04,07:01
36:01,68:01,15:03,58:02,02:10,06:02
02:02,32:01,07:02,53:01,04:01,15:05
02:01,66:01,15:47,58:02,02:02,06:02
30:01,66:01,35:01,45:01,04:01,16:01
30:02,unmapped,07:02,57:02,07:01,07:02
02:01,68:02,18:01,42:01,07:04,unmapped
23:01,33:03,08:01,53:01,03:04,04:13
02:11,31:01,15:01,53:01,03:03,04:01
03:01,30:01,15:52,53:01,06:02,07:01
03:01,30:02,07:02,49:01,07:01,15:05
23:01,24:02,15:17,81:01,05:01,unmapped
02:01,68:01,18:01,51:01,01:02,07:01
24:02,30:02,14:02,51:01,08:02,14:02
36:01,unmapped,07:02,53:01,04:01,07:02
30:01,68:02,15:03,42:01,02:10,unmapped
02:01,34:02,15:03,53:01,02:10,08:04
03:01,23:01,07:02,57:03,07:01,07:02
11:01,33:03,07:02,40:01,03:04,15:05
36:01,68:01,07:02,53:01,04:01,07:02
11:01,23:01,14:02,45:01,08:02,16:01
02:01,02:01,51:01,78:01,16:01,16:01
01:01,02:02,49:01,57:01,06:02,07:01
25:01,68:02,08:01,18:01,03:04,12:03
29:02,30:01,42:01,81:01,unmapped,unmapped
23:01,68:02,53:01,57:03,04:01,08:02
24:02,26:01,14:02,41:02,08:02,unmapped
02:01,unmapped,35:01,51:01,15:05,16:01
02:01,29:02,35:01,40:01,03:04,04:01
30:02,34:02,08:01,44:03,07:01,07:02
30:01,68:02,15:10,45:01,03:04,16:01
31:01,32:01,07:02,15:03,02:10,07:02
02:01,30:02,15:10,45:01,03:04,16:01
01:01,02:06,15:01,57:03,01:02,06:02
03:01,24:02,07:02,39:06,07:02,07:02
02:01,66:01,53:01,58:02,06:02,06:02
02:01,24:02,07:02,18:01,07:01,07:02
02:01,03:01,07:02,07:02,07:02,07:02
03:01,03:01,51:01,57:02,04:01,14:02
02:01,66:02,57:03,58:01,07:01,07:01
32:01,66:01,15:01,35:24,03:03,04:01
02:01,11:01,08:01,35:01,04:01,07:01
02:01,02:06,39:01,40:02,03:04,07:02
02:01,24:02,08:01,27:05,02:02,07:01
02:01,unmapped,08:01,53:01,04:01,07:01
03:01,24:02,07:02,18:01,07:02,12:03
31:01,32:01,40:02,51:02,02:02,08:01
03:01,25:01,07:02,44:02,05:01,07:02
02:01,02:01,35:12,40:02,03:04,04:01
02:01,23:01,45:01,51:01,07:01,16:01
01:01,32:01,08:01,14:02,07:01,08:02
02:05,30:02,18:01,57:03,05:01,07:01
11:01,24:02,15:09,35:01,04:01,07:04
26:01,30:02,18:01,44:03,05:01,16:01
02:02,32:01,15:16,40:02,02:02,14:02
02:01,02:01,35:01,35:12,04:01,04:01
01:01,33:03,15:10,35:01,03:04,04:01
02:01,03:01,44:03,56:01,01:02,04:01
29:02,31:01,44:03,51:01,05:01,16:01
01:01,02:01,07:02,18:01,07:01,07:02
68:01,80:01,15:18,40:02,04:01,07:04
02:01,68:02,57:03,58:01,03:02,07:01
03:01,31:01,15:01,49:01,01:02,07:01
24:02,25:01,40:02,44:02,03:06,05:01
02:06,33:03,14:02,48:01,08:01,08:02
24:02,68:03,39:05,40:02,03:06,07:02
02:01,24:02,07:02,35:17,04:01,07:02
11:01,23:01,57:01,57:02,06:02,unmapped
02:01,24:02,40:02,58:01,03:05,07:01
02:01,11:01,35:01,39:01,04:01,07:02
02:01,26:01,39:01,55:01,03:04,12:03
23:01,30:02,18:01,44:03,04:01,05:01
03:01,26:01,44:02,51:01,02:02,15:09
11:01,68:02,44:03,51:01,06:02,15:02
02:01,68:02,15:17,18:01,07:01,07:01
01:01,03:01,45:01,57:01,06:02,06:02
11:01,34:02,44:03,51:01,01:02,04:01
03:01,25:01,35:01,44:02,04:01,05:01
02:06,32:01,40:02,44:02,03:04,05:01
03:01,11:01,38:01,52:01,12:02,12:03
03:01,26:01,39:01,52:01,12:02,12:03
02:01,30:02,18:01,40:05,03:04,05:01
01:01,30:02,07:02,50:01,06:02,07:02
31:01,33:03,14:02,51:01,08:01,08:02
02:06,24:02,39:06,39:06,07:02,07:02
02:01,11:01,35:01,51:01,04:01,04:01
23:01,66:01,15:03,41:02,02:10,unmapped
01:01,03:01,18:01,40:01,03:04,07:01
02:05,33:03,14:02,50:01,06:02,08:02
02:02,03:01,15:01,49:01,03:04,07:01
24:02,30:02,07:02,35:28,03:03,07:02
01:01,30:02,44:02,51:08,05:01,16:02
03:01,24:02,07:02,38:02,07:02,07:02
01:01,68:01,35:17,51:01,04:01,12:02
68:02,68:03,14:02,49:01,07:01,08:02
25:01,66:01,15:03,18:01,02:10,12:03
02:01,25:01,40:02,44:02,03:04,05:01
01:01,68:01,35:03,58:01,04:01,07:01
02:01,11:01,07:02,35:12,04:01,07:02
01:01,03:01,40:01,56:01,01:02,03:04
11:01,24:02,41:01,45:01,16:01,unmapped
02:06,29:02,15:30,44:03,01:02,16:01
03:01,33:03,07:02,49:01,07:01,07:02
03:01,03:01,07:02,35:01,04:01,07:02
02:01,68:01,15:01,35:01,03:03,04:01
26:01,29:02,44:03,57:01,06:02,16:01
02:01,02:01,15:01,44:02,03:04,05:01
02:01,03:01,14:02,15:01,03:03,08:02
02:01,02:01,44:02,44:02,05:01,05:01
02:01,29:02,40:01,44:03,03:04,16:01
24:02,32:01,35:08,40:01,03:04,04:01
30:01,31:01,13:02,40:01,03:04,06:02
31:01,68:01,08:01,35:03,04:01,07:01
03:01,24:02,07:02,35:02,04:01,07:02
02:01,23:01,27:05,44:03,02:02,04:01
03:01,68:01,07:02,44:02,07:02,07:04
02:01,03:01,14:02,51:01,08:02,15:09
03:01,68:02,14:02,47:01,06:02,08:02
03:01,30:02,07:02,41:01,06:02,07:02
02:01,02:01,15:01,15:01,03:04,03:04
24:02,30:02,49:01,57:01,06:02,07:01
01:01,02:01,40:01,44:03,03:04,16:01
02:01,02:01,08:01,51:01,07:01,14:02
02:01,33:03,08:01,58:01,03:04,07:01
24:02,68:01,07:02,27:05,02:02,07:02
01:01,02:01,08:01,50:02,06:02,07:01
26:01,33:01,14:02,55:01,03:03,08:02
02:01,02:01,14:01,15:01,04:01,08:02
02:01,31:01,27:05,50:02,01:02,04:01
01:01,11:01,14:02,40:01,03:04,08:02
01:01,02:01,08:01,35:01,04:01,07:01
03:01,11:01,07:02,27:05,01:02,07:02
01:01,03:01,07:02,08:01,07:01,07:01
03:01,24:02,07:02,51:08,07:02,16:02
02:01,68:01,44:03,51:01,07:04,15:02
30:02,34:02,14:01,53:01,07:01,08:02
02:01,02:01,27:05,39:01,01:02,07:02
02:01,33:01,14:02,15:01,03:03,08:02
01:01,02:01,08:01,51:01,07:01,15:09
01:01,02:01,08:01,35:01,04:01,07:01
01:01,24:02,08:01,08:01,07:01,07:01
03:01,29:02,07:02,44:03,07:02,16:01
02:01,03:01,15:01,55:01,03:03,03:04
03:01,03:01,07:02,35:01,04:01,07:02
03:01,03:01,07:02,27:05,01:02,07:02
02:01,03:01,39:06,44:02,05:01,07:02
01:01,02:05,08:01,41:01,07:01,unmapped
01:01,02:01,08:01,40:01,03:04,07:01
03:01,68:02,07:02,14:02,07:02,08:02
02:01,24:02,18:01,18:01,05:01,07:01
26:01,68:01,27:05,44:03,02:02,16:01
01:01,29:02,37:01,44:03,06:02,16:01
01:01,32:01,37:01,44:02,05:01,06:02
03:01,32:01,15:17,35:01,04:01,07:01
01:01,02:01,08:01,15:01,03:03,07:01
11:01,11:01,39:06,55:01,03:03,07:02
01:01,23:01,08:01,50:02,06:02,07:01
01:01,02:01,08:01,40:01,03:04,07:01
02:01,33:01,07:02,14:02,07:02,08:02
01:01,24:02,08:01,38:01,07:01,12:03
01:01,68:01,08:01,44:02,05:01,07:01
02:01,30:02,18:01,39:01,05:01,07:01
03:01,30:01,07:02,35:01,04:01,07:02
02:01,25:01,18:01,40:01,03:03,12:03
11:01,24:02,08:01,57:01,06:02,07:01
02:01,03:01,47:01,57:01,06:02,06:02
02:01,26:01,38:01,44:02,05:01,12:03
02:01,26:01,08:01,27:05,01:02,07:01
02:01,32:01,15:18,51:01,07:04,14:02
02:01,03:01,07:02,55:01,03:03,07:02
01:01,23:01,38:01,57:01,04:01,06:02
02:01,26:01,15:01,38:01,03:03,12:03
11:01,25:01,51:01,55:01,03:03,16:02
03:01,33:01,07:02,14:02,07:02,08:02
02:01,02:01,44:03,55:01,03:03,16:01
24:02,24:02,07:02,44:02,05:01,07:02
01:01,25:01,27:05,49:01,02:02,07:01
02:01,02:01,07:02,07:02,07:02,07:02
11:01,32:01,44:02,50:01,05:01,06:02
24:02,32:01,44:02,55:01,03:03,05:01
01:01,03:01,27:05,35:01,01:02,04:01
02:01,03:01,08:01,47:01,06:02,07:01
01:01,29:02,27:05,44:03,02:02,16:01
25:01,29:02,18:01,44:03,12:03,16:01
11:01,30:01,13:02,15:01,03:04,06:02
01:01,26:01,14:01,57:01,06:02,08:02
01:01,26:01,37:01,55:01,03:03,06:02
02:01,68:01,15:01,27:05,01:02,03:04
02:01,03:01,07:02,13:02,06:02,07:02
24:02,26:01,35:01,35:01,03:03,04:01
03:01,24:02,35:01,40:01,03:04,04:01
02:01,03:01,07:02,52:01,07:02,12:02
01:01,02:01,08:01,40:01,03:04,07:01
02:01,29:02,44:03,44:03,16:01,16:01
03:01,31:01,27:05,35:01,02:02,04:01
02:01,25:01,44:02,50:01,05:01,06:02
02:01,33:03,18:01,44:02,05:01,05:01
24:02,33:01,13:02,14:02,06:02,08:02
02:01,02:01,27:05,40:01,02:02,03:04
01:01,02:01,40:02,44:03,02:02,07:01
11:01,23:01,18:01,50:01,06:02,12:03
01:01,26:01,44:03,55:01,03:03,16:01
11:01,23:01,44:03,50:01,04:01,06:02
01:01,23:01,08:01,44:03,04:01,07:01
01:01,02:01,08:01,37:01,06:02,07:01
02:01,02:01,07:02,14:02,07:02,08:02
01:01,29:02,14:01,40:01,03:04,06:02
01:01,68:02,18:01,37:01,05:01,06:02
01:01,24:02,44:02,57:01,05:01,06:02
02:01,02:01,15:01,44:02,03:03,05:01
02:01,24:02,40:02,44:03,02:02,03:03
23:01,24:03,44:02,45:01,06:02,16:04
01:01,03:01,08:01,51:08,07:01,16:02
02:01,68:01,15:01,35:08,03:03,04:01
01:01,02:01,50:01,50:01,06:02,06:02
02:01,24:02,15:01,44:02,03:03,07:04
01:01,11:01,44:02,52:01,05:01,12:02
02:01,11:01,07:02,13:02,06:02,07:02
02:01,25:01,07:02,44:02,02:02,07:02
01:01,25:02,18:01,37:01,06:02,12:03
02:01,02:01,44:02,44:02,05:01,05:01
03:01,30:01,07:02,13:02,06:02,07:02
01:01,02:01,15:01,44:02,01:02,05:01
01:01,02:01,18:01,44:02,05:01,07:01
01:01,24:02,15:01,57:01,03:03,07:01
24:02,33:01,14:02,35:02,04:01,08:02
02:01,24:02,35:03,55:01,03:03,12:03
02:01,03:01,27:05,44:02,01:02,05:01
01:01,01:01,08:01,08:01,07:01,07:01
24:02,32:01,35:01,39:06,04:01,07:02
02:01,02:01,07:02,18:01,05:01,07:02
01:01,03:01,07:02,40:02,02:02,07:02
02:01,68:02,14:02,44:02,05:01,08:02
01:01,03:01,15:01,15:17,03:03,07:01
02:01,11:01,07:02,35:03,07:02,16:01
02:01,24:02,40:01,44:02,03:04,05:01
11:01,24:02,07:02,44:02,07:02,07:04
01:01,02:01,07:02,40:01,03:04,07:02
30:01,31:01,13:02,35:03,04:01,06:02
02:01,03:01,07:02,18:01,07:01,07:01
01:01,26:01,38:01,57:01,06:02,12:03
01:01,02:01,44:02,57:01,05:01,06:02
02:01,02:01,07:02,44:02,05:01,07:02
03:01,68:01,07:02,35:01,04:01,07:02
01:01,03:01,08:01,40:01,03:04,07:01
02:01,66:02,07:02,53:01,04:01,07:02
03:01,11:01,35:01,44:02,04:01,07:04
02:14,30:04,14:02,18:01,05:01,08:02
23:01,26:01,50:01,51:01,01:02,06:02
29:02,unmapped,07:02,07:02,07:01,07:01
02:01,32:01,40:01,41:01,03:04,unmapped
01:01,25:02,08:01,18:01,07:01,12:03
01:01,03:01,35:01,37:01,04:01,06:02
01:01,03:01,27:05,57:01,02:02,06:02
24:02,25:01,07:02,14:02,07:02,08:02
02:01,24:02,08:01,39:06,07:01,07:01
01:01,03:01,08:01,35:01,04:01,07:01
02:01,31:01,07:02,51:01,07:01,15:03
01:01,02:01,08:01,44:02,05:01,07:01
02:01,02:01,40:01,44:02,03:04,03:04
02:01,29:02,15:01,44:03,03:09,16:01
02:01,02:01,08:01,15:01,03:03,07:01
25:01,33:01,18:01,58:01,07:01,16:01
29:02,30:01,08:01,58:01,07:01,07:01
02:01,02:01,15:01,40:01,03:04,03:04
01:01,24:02,27:05,38:01,02:02,12:03
02:01,24:02,13:02,15:01,03:03,06:02
02:01,26:01,07:02,44:02,07:02,16:01
03:01,25:01,07:02,08:01,07:01,07:01
02:01,03:01,35:01,44:02,04:01,05:01
02:01,31:01,08:01,15:01,03:03,07:01
02:01,02:01,40:01,44:02,03:04,05:01
02:01,02:01,07:02,44:02,05:01,12:03
03:01,68:02,07:02,14:02,07:02,08:02
02:01,02:01,44:02,51:01,05:01,14:02
24:02,29:02,13:02,44:03,06:02,16:01
02:01,26:01,38:01,44:02,05:01,12:03
01:01,02:01,08:01,40:01,03:04,07:01
01:01,32:01,57:01,58:01,06:02,07:01
03:01,03:01,07:02,07:02,07:02,07:02
01:01,30:01,08:01,13:02,06:02,07:01
02:01,03:01,07:02,14:01,07:02,08:02
02:01,26:01,13:02,57:01,06:02,06:02
02:01,03:01,07:02,07:02,07:02,07:02
02:01,11:01,44:03,57:01,06:02,16:01
01:01,68:02,08:01,14:02,07:01,08:02
24:02,24:02,39:06,39:06,07:02,07:02
29:02,33:01,07:02,14:02,07:02,08:02
02:01,29:02,07:02,44:03,07:02,16:01
01:01,24:02,08:01,35:01,04:01,07:01
01:01,02:01,14:01,57:01,06:02,08:02
24:02,31:01,40:01,40:02,02:02,03:04
01:01,24:02,08:01,51:01,07:01,15:02
02:01,23:01,13:02,44:03,04:01,06:02
01:01,02:01,14:01,44:02,05:01,06:02
31:01,33:03,14:02,35:03,04:01,08:02
02:01,03:01,13:02,14:02,06:02,08:02
02:01,02:01,15:01,40:01,03:03,03:04
02:01,03:01,07:02,39:01,07:02,12:03
01:01,02:05,08:01,50:01,06:02,07:01
03:01,03:01,13:02,15:01,03:04,06:02
01:01,01:01,08:01,57:01,06:02,07:01
26:01,32:01,14:02,37:01,06:02,08:02
11:01,30:04,07:05,18:01,07:01,15:05
02:01,68:02,13:02,14:02,06:02,08:02
01:01,02:01,08:01,40:01,03:04,07:01
03:01,33:03,07:02,35:02,04:01,07:08
01:01,11:01,07:02,35:02,04:01,07:08
02:01,11:01,18:01,52:01,07:01,12:02
01:01,02:01,08:01,40:01,03:04,07:01
11:01,11:01,35:01,35:01,04:01,04:01
02:01,29:02,07:02,44:03,07:02,16:01
01:01,03:01,07:02,55:01,03:03,07:02
01:01,26:01,08:01,14:01,07:01,08:02
02:01,68:01,07:02,51:01,07:02,15:02
02:01,03:01,15:01,51:01,03:04,03:04
02:01,02:01,15:01,44:02,04:01,07:04
24:02,31:01,40:01,50:01,03:04,06:02
03:01,30:01,07:02,07:02,07:02,07:02
02:01,11:01,07:02,35:01,04:01,07:02
25:02,30:02,18:01,18:01,05:01,12:03
01:01,03:01,08:01,55:01,03:03,07:01
02:01,25:01,08:01,50:01,06:02,07:01
29:01,29:01,08:01,44:03,07:02,16:01
01:01,11:01,08:01,44:02,05:01,07:01
03:01,31:01,18:01,40:01,03:04,07:01
02:01,03:01,07:02,27:05,01:02,07:02
23:01,31:01,07:02,44:03,04:01,07:02
11:01,29:02,50:01,56:01,01:02,06:02
01:01,11:01,35:01,39:01,04:01,12:03
02:01,24:02,07:02,39:06,07:02,07:02
03:01,11:01,07:02,35:01,04:01,07:02
01:01,26:01,08:01,45:01,06:02,07:01
02:01,03:01,44:02,44:03,05:01,16:01
02:01,02:01,08:01,44:02,05:01,07:01
02:01,24:02,07:02,08:01,07:01,07:02
02:01,03:01,14:02,52:01,08:02,12:02
02:01,11:01,44:02,55:01,03:03,05:01
01:01,02:01,37:01,44:02,05:01,06:02
01:01,32:01,44:02,57:01,05:01,06:02
02:01,24:02,08:01,44:02,05:01,07:02
01:01,01:01,08:01,35:04,04:01,07:01
03:01,03:01,07:02,07:02,07:02,07:02
01:01,24:02,08:01,37:01,06:02,07:01
11:01,32:01,07:02,57:01,06:02,07:02
02:01,29:01,07:02,14:02,07:02,08:02
02:01,02:01,15:01,27:05,01:02,03:03
03:01,29:02,08:01,45:01,06:02,07:01
02:01,02:01,15:01,44:02,03:04,05:01
01:01,68:01,40:01,44:02,03:04,07:04
01:01,02:01,07:02,18:01,07:01,07:02
01:01,68:01,08:01,40:01,03:04,07:01
02:01,31:01,08:01,15:01,04:01,07:01
02:01,68:01,14:02,44:02,07:04,08:02
02:01,02:01,35:02,44:02,04:01,05:01
01:01,01:01,14:02,49:01,07:01,08:02
02:01,02:01,27:05,44:02,02:02,05:01
31:01,33:01,07:02,14:02,08:02,12:03
26:01,33:01,14:02,55:01,01:02,08:02
02:01,32:01,15:17,27:05,01:02,07:01
01:01,03:01,44:02,55:01,03:03,05:01
01:01,02:01,14:01,51:01,01:02,08:02
03:01,32:01,15:17,35:01,04:01,07:01
01:01,26:01,08:01,51:01,07:01,07:01
03:01,29:02,15:01,44:03,03:03,16:01
02:01,32:01,07:02,27:05,02:02,07:02
02:02,68:01,35:01,40:02,04:01,15:02
01:01,32:01,14:01,37:01,06:02,08:02
02:01,24:02,07:02,07:02,07:02,07:02
29:02,32:01,15:01,44:03,03:03,16:01
01:01,02:01,08:01,40:01,03:04,07:01
02:01,32:01,35:02,44:02,04:01,05:01
02:01,11:01,14:01,44:02,05:01,08:02
02:01,29:02,44:02,44:03,05:01,16:01
29:02,30:01,13:02,44:03,06:02,16:01
01:01,25:01,08:01,18:01,07:01,12:03
32:01,33:03,35:01,49:01,04:01,07:01
01:01,32:01,15:01,18:01,03:04,12:03
02:01,32:01,44:03,51:01,01:02,04:01
02:01,11:01,35:01,55:01,03:03,04:01
02:01,24:02,07:02,08:01,07:01,07:02
02:01,68:01,40:01,56:01,01:02,03:04
02:01,68:01,44:02,44:02,05:01,07:04
03:01,24:02,07:02,07:02,07:02,07:02
02:01,03:01,07:02,40:01,03:04,07:02
11:01,32:01,51:01,51:01,15:02,15:02
02:01,23:01,07:02,44:03,07:02,07:02
02:01,03:01,07:02,44:02,05:01,07:02
02:01,32:01,15:03,44:02,02:10,05:01
29:02,68:01,18:03,44:03,07:01,16:01
02:01,26:01,14:01,50:01,03:04,08:02
29:02,31:01,35:03,44:03,04:01,16:01
03:01,24:02,44:03,56:01,07:02,16:01
02:01,02:01,27:05,44:02,01:02,05:01
02:01,32:01,07:02,55:01,03:03,07:02
02:01,02:01,44:02,44:02,05:01,05:01
03:01,26:01,15:01,15:01,03:04,07:04
02:01,26:01,07:02,40:01,03:04,07:02
01:01,02:01,35:01,57:03,04:01,06:02
01:01,25:01,18:01,57:01,06:02,12:03
03:01,68:01,51:01,51:01,02:02,14:02
02:01,03:01,18:01,35:01,04:01,12:03
02:01,24:02,35:01,40:02,02:02,04:01
02:01,02:01,15:01,35:01,03:04,04:01
02:01,03:01,07:02,40:01,03:04,07:02
01:01,03:01,08:01,15:01,03:03,07:01
02:01,31:01,18:01,40:01,03:04,12:03
24:02,33:01,14:02,15:01,03:03,08:02
03:01,24:02,40:01,45:01,03:04,16:01
02:01,02:01,13:02,51:01,06:02,14:02
01:01,03:01,08:01,44:03,07:01,16:01
24:02,68:01,07:02,13:02,06:02,07:02
11:01,11:01,08:01,40:01,03:04,07:01
24:02,24:02,39:06,57:01,06:02,07:02
01:01,02:01,08:01,15:01,03:04,07:01
25:01,26:01,39:06,51:01,02:02,07:02
02:01,03:01,15:01,44:02,03:04,05:01
02:01,33:01,14:02,40:01,03:04,08:02
02:01,25:01,27:05,44:02,01:02,05:01
29:02,30:01,13:02,51:01,06:02,15:02
02:01,32:01,40:02,44:02,02:02,05:01
02:01,03:01,07:02,18:01,07:01,07:02
11:01,32:01,40:01,55:01,03:03,03:04
03:01,30:01,13:02,55:01,03:03,06:02
02:01,02:01,15:01,44:02,03:03,05:01
26:01,68:01,35:03,55:01,03:03,04:01
01:01,29:02,08:01,44:03,07:01,16:01
02:26,11:01,44:02,51:01,02:02,05:01
03:01,11:01,07:02,27:05,01:02,07:02
02:01,03:01,07:02,15:01,03:04,07:02
25:01,31:01,18:01,57:01,06:02,12:03
03:01,23:01,07:02,44:03,04:01,07:02
03:01,24:02,07:02,40:01,03:04,07:02
02:05,03:01,07:02,40:01,07:01,07:02
02:01,03:01,35:01,44:02,04:01,07:04
01:01,31:01,08:01,40:01,03:04,07:01
01:01,29:02,14:01,44:03,08:02,16:01
01:01,02:01,07:02,08:01,07:01,07:02
02:01,24:02,08:01,44:02,05:01,07:02
03:01,31:01,15:01,40:01,03:04,03:04
11:01,26:01,35:01,51:01,04:01,15:02
02:01,03:01,08:01,13:02,06:02,07:01
31:01,33:01,07:02,08:01,07:01,07:02
03:01,11:01,35:01,52:01,04:01,12:02
01:01,02:06,15:15,unmapped,01:02,07:01
01:01,02:01,08:01,44:02,05:01,07:01
01:01,02:01,07:02,57:01,06:02,07:02
01:01,29:02,08:01,44:03,07:01,16:01
02:01,33:01,14:02,15:01,04:01,08:02
01:01,68:02,18:01,37:01,05:01,06:02
02:01,33:03,35:03,51:01,03:02,12:03
